transaction_id,items
2245,"frutas,granola,jamon,queso,salsa,tortillas"
2246,"botanas,cerveza,frutas,granola,papas,yogurt"
2247,"cereal,cloro,detergente,mantequilla,suavizante"
2248,"cloro,detergente,frutas,granola"
2249,"cerveza,jamon,queso,refresco,salsa,tortillas"
2250,"botanas,cerveza,frutas,granola,pan,papas,refresco,yogurt"
2251,"cloro,detergente,frutas,granola,yogurt"
2252,"cafe,cereal,detergente,leche,mantequilla,pan,suavizante"
2253,"cloro,detergente,frutas,suavizante,yogurt"
2254,"leche,pan"
2255,"cereal,jamon,leche,pan,tortillas"
2256,"cafe,cereal,cloro,detergente"
2257,"cerveza,frutas,granola,papas,refresco,yogurt"
2258,"jamon,papas,queso,salsa,tortillas"
2259,"cereal,leche"
2260,"cereal,leche"
2261,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
2262,"detergente,suavizante"
2263,"granola,yogurt"
2264,"frutas,granola,refresco,yogurt"
2265,"botanas,cerveza,papas,refresco"
2266,"cloro,detergente"
2267,"cafe,jamon,mantequilla,queso,tortillas"
2268,"cloro,detergente,suavizante"
2269,"cafe,leche,mantequilla"
2270,"botanas,cerveza,papas,refresco"
2271,"cloro,detergente,granola,suavizante"
2272,"cafe,cereal,cerveza,mantequilla,pan,papas,refresco"
2273,"botanas,cerveza,frutas,granola,papas,tortillas,yogurt"
2274,"botanas,cerveza,papas,queso"
2275,"jamon,queso"
2276,"cafe,cereal,jamon,queso,salsa,tortillas"
2277,"jamon,queso,salsa"
2278,"cloro,detergente,suavizante"
2279,"cafe,cereal,cerveza,pan,papas,refresco"
2280,"jamon,queso,salsa,tortillas"
2281,"cerveza,papas,refresco"
2282,"cloro,detergente,suavizante"
2283,"jamon,queso,salsa"
2284,"botanas,cerveza,papas,refresco"
2285,"papas,queso,refresco,salsa"
2286,"cereal,leche,pan"
2287,"frutas,granola,yogurt"
2288,"cafe,cloro,detergente,mantequilla,pan"
2289,"detergente,suavizante"
2290,"botanas,cafe,cerveza,mantequilla"
2291,"cloro,detergente,jamon,queso,tortillas"
2292,"cerveza,frutas,yogurt"
2293,"cloro,detergente"
2294,"cafe,jamon,pan,tortillas"
2295,"cereal,pan"
2296,"jamon,queso,salsa,tortillas"
2297,"cafe,cereal,mantequilla"
2298,"cafe,cereal,leche"
2299,"cafe,leche,pan"
2300,"botanas,cerveza,cloro,detergente,suavizante"
2301,"botanas,papas,queso,refresco,salsa"
2302,"jamon,tortillas"
2303,"jamon,salsa"
2304,"botanas,cereal,mantequilla,papas"
2305,"botanas,cerveza,papas"
2306,"cafe,cereal,leche,mantequilla"
2307,"botanas,cerveza,jamon,papas,queso,refresco,salsa,tortillas"
2308,"cafe,cereal,jamon,leche,mantequilla,queso,salsa,tortillas"
2309,"jamon,leche,pan,queso"
2310,"botanas,papas,refresco"
2311,"frutas,granola,jamon,salsa,yogurt"
2312,"cloro,detergente,granola,suavizante"
2313,"cloro,detergente,leche,mantequilla,pan"
2314,"cafe,cereal,leche"
2315,"botanas,papas,refresco"
2316,"botanas,cafe,jamon,mantequilla,pan,queso,salsa,tortillas"
2317,"cafe,leche"
2318,"cafe,mantequilla,pan"
2319,"cafe,pan"
2320,"cerveza,cloro,detergente,queso,tortillas"
2321,"cafe,cereal,detergente,mantequilla,pan,suavizante"
2322,"detergente,jamon,queso,salsa,suavizante,tortillas"
2323,"botanas,cerveza,papas,queso,refresco,salsa"
2324,"botanas,cerveza,refresco"
2325,"cloro,detergente,granola,yogurt"
2326,"leche,mantequilla,pan"
2327,"cafe,jamon,leche,mantequilla,queso,salsa,tortillas"
2328,"cafe,leche,mantequilla,pan"
2329,"cloro,detergente"
2330,"cerveza,leche,mantequilla,pan,papas,refresco"
2331,"salsa,tortillas"
2332,"cerveza,granola,papas,yogurt"
2333,"cloro,detergente,suavizante"
2334,"frutas,granola,yogurt"
2335,"cafe,detergente,leche,suavizante"
2336,"cereal,leche"
2337,"cereal,cloro,leche,suavizante"
2338,"cereal,leche,mantequilla,pan"
2339,"botanas,cerveza,frutas,granola,papas,yogurt"
2340,"frutas,granola,yogurt"
2341,"frutas,granola,yogurt"
2342,"granola,queso,yogurt"
2343,"botanas,cerveza,refresco"
2344,"jamon,queso,tortillas"
2345,"frutas,jamon,salsa,yogurt"
2346,"cloro,detergente,frutas,granola,suavizante"
2347,"cafe,cloro,detergente,mantequilla,pan,suavizante"
2348,"botanas,frutas,granola,refresco,yogurt"
2349,"cafe,cereal,mantequilla"
2350,"botanas,cerveza,frutas,granola,papas,salsa,yogurt"
2351,"cloro,detergente"
2352,"queso,tortillas"
2353,"botanas,cerveza,cloro,papas,refresco,suavizante"
2354,"detergente,frutas,granola"
2355,"cerveza,frutas,granola,refresco,yogurt"
2356,"detergente,queso,suavizante,tortillas"
2357,"detergente,leche,pan,suavizante"
2358,"mantequilla,pan"
2359,"frutas,granola,yogurt"
2360,"cafe,cereal,jamon,mantequilla,pan,queso,salsa,tortillas"
2361,"cafe,frutas,granola,leche,mantequilla,pan"
2362,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
2363,"cafe,cereal,detergente,pan,suavizante"
2364,"cloro,detergente,suavizante"
2365,"frutas,granola,jamon,queso,salsa,yogurt"
2366,"mantequilla,pan"
2367,"frutas,granola,jamon,queso,salsa,tortillas"
2368,"cerveza,papas,refresco"
2369,"jamon,queso,salsa,tortillas"
2370,"cafe,jamon,leche,mantequilla,pan,queso,salsa,tortillas"
2371,"botanas,jamon,queso,salsa"
2372,"cerveza,papas,refresco"
2373,"frutas,granola"
2374,"cloro,suavizante"
2375,"mantequilla,pan"
2376,"cafe,cereal,leche,pan"
2377,"frutas,jamon,queso,salsa,tortillas,yogurt"
2378,"mantequilla,pan"
2379,"cloro,jamon,salsa,suavizante,tortillas"
2380,"cafe,frutas,granola,mantequilla,pan,yogurt"
2381,"cloro,jamon,queso,salsa,suavizante"
2382,"botanas,cerveza,cloro,detergente,papas,refresco,suavizante"
2383,"botanas,cerveza,papas,queso,tortillas"
2384,"cafe,cereal,frutas,mantequilla,yogurt"
2385,"cloro,frutas,granola,suavizante"
2386,"cloro,detergente,frutas,granola,suavizante"
2387,"detergente,jamon,queso,salsa,suavizante,tortillas"
2388,"cafe,leche,pan"
2389,"botanas,papas,refresco"
2390,"frutas,yogurt"
2391,"cafe,cereal,cloro,detergente,mantequilla,pan,suavizante"
2392,"cerveza,frutas,refresco,yogurt"
2393,"frutas,granola,yogurt"
2394,"cloro,detergente,salsa,suavizante,tortillas"
2395,"cereal,detergente,mantequilla,suavizante"
2396,"botanas,cereal,cerveza,jamon,papas,refresco,salsa"
2397,"frutas,granola,leche,queso,salsa,yogurt"
2398,"cloro,detergente,suavizante"
2399,"botanas,detergente,refresco,suavizante,yogurt"
2400,"papas,refresco"
2401,"cafe,cereal,leche"
2402,"cafe,cereal,pan"
2403,"botanas,cerveza"
2404,"frutas,yogurt"
2405,"botanas,cerveza,papas"
2406,"botanas,cerveza,detergente,papas,refresco,suavizante"
2407,"cloro,detergente"
2408,"cereal,granola,leche,yogurt"
2409,"botanas,cerveza,papas"
2410,"botanas,cerveza,papas,refresco"
2411,"detergente,jamon,queso,salsa,suavizante,tortillas"
2412,"botanas,frutas,granola,papas,refresco,yogurt"
2413,"cloro,detergente,suavizante"
2414,"leche,pan,queso,tortillas"
2415,"papas,refresco"
2416,"cloro,suavizante"
2417,"cloro,detergente"
2418,"cerveza,papas"
2419,"frutas,granola"
2420,"cafe,cereal,frutas,granola,mantequilla"
2421,"botanas,cerveza,refresco"
2422,"cerveza,refresco"
2423,"cloro,detergente,suavizante"
2424,"cereal,mantequilla,yogurt"
2425,"jamon,queso,salsa"
2426,"botanas,papas,salsa"
2427,"cloro,detergente,frutas,granola,suavizante,yogurt"
2428,"cereal,frutas,leche,pan,yogurt"
2429,"jamon,salsa"
2430,"cloro,detergente,suavizante"
2431,"cafe,cereal,leche,pan,yogurt"
2432,"cloro,detergente,suavizante"
2433,"cereal,cerveza,leche,mantequilla"
2434,"cerveza,cloro,detergente,papas"
2435,"cereal,cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
2436,"frutas,granola,yogurt"
2437,"frutas,granola,yogurt"
2438,"botanas,cerveza,cloro,detergente,papas,refresco"
2439,"botanas,papas,refresco"
2440,"cafe,cereal,granola,mantequilla,pan,yogurt"
2441,"cerveza,jamon,queso,refresco,salsa,tortillas"
2442,"frutas,granola,yogurt"
2443,"botanas,cloro,detergente,papas"
2444,"botanas,granola,papas,refresco,yogurt"
2445,"cereal,leche"
2446,"frutas,granola"
2447,"cerveza,jamon,papas,queso,refresco,salsa,tortillas"
2448,"cloro,detergente,leche,suavizante"
2449,"cafe,leche,mantequilla,pan"
2450,"frutas,granola,leche"
2451,"cafe,cloro,detergente,leche,mantequilla,pan,suavizante"
2452,"frutas,granola,yogurt"
2453,"cafe,cereal,leche,mantequilla,queso,tortillas"
2454,"jamon,salsa"
2455,"botanas,cerveza,jamon,queso,salsa"
2456,"cereal,jamon,leche,mantequilla,salsa"
2457,"botanas,cafe,cereal,cerveza,leche,papas,refresco"
2458,"jamon,queso,salsa,tortillas"
2459,"frutas,granola,yogurt"
2460,"cloro,detergente,suavizante"
2461,"cerveza,papas,refresco"
2462,"jamon,queso,tortillas"
2463,"botanas,papas,refresco"
2464,"cloro,detergente,frutas,granola,suavizante,yogurt"
2465,"jamon,queso,salsa,tortillas"
2466,"cereal,cloro,mantequilla,suavizante"
2467,"frutas,granola,jamon,queso,yogurt"
2468,"detergente,suavizante"
2469,"cafe,granola,leche,pan,yogurt"
2470,"cafe,jamon,leche,mantequilla,pan,queso,salsa,tortillas"
2471,"salsa,tortillas"
2472,"frutas,granola,yogurt"
2473,"cafe,cereal"
2474,"detergente,suavizante"
2475,"detergente,jamon,queso,salsa,suavizante"
2476,"botanas,cerveza,papas,refresco"
2477,"botanas,papas"
2478,"cafe,mantequilla,pan"
2479,"botanas,papas,refresco"
2480,"cloro,detergente,suavizante"
2481,"cloro,detergente,leche,mantequilla,suavizante"
2482,"cereal,jamon,leche,mantequilla,pan,queso,salsa,tortillas"
2483,"frutas,granola,yogurt"
2484,"cereal,leche,pan,queso,salsa"
2485,"jamon,tortillas"
2486,"detergente,suavizante"
2487,"cerveza,frutas,papas,refresco,yogurt"
2488,"cloro,frutas,granola,suavizante"
2489,"cereal,leche,mantequilla,pan"
2490,"cafe,cereal,jamon,leche,pan,queso,salsa"
2491,"granola,yogurt"
2492,"cafe,cereal,leche,pan"
2493,"jamon,queso,salsa,tortillas"
2494,"cafe,cereal,cloro,leche,pan,refresco,suavizante"
2495,"cafe,leche,pan"
2496,"jamon,queso"
2497,"detergente,suavizante"
2498,"cloro,detergente,suavizante"
2499,"cafe,cloro,leche,mantequilla,suavizante"
2500,"cereal,leche,pan"
2501,"cloro,detergente,suavizante"
2502,"cereal,leche,mantequilla,pan"
2503,"botanas,cereal,leche,mantequilla,papas,refresco"
2504,"botanas,frutas,granola,yogurt"
2505,"cerveza,frutas,granola,refresco,yogurt"
2506,"botanas,cerveza,jamon,refresco"
2507,"cafe,leche,pan,salsa,tortillas"
2508,"granola,papas,refresco,yogurt"
2509,"cloro,detergente,suavizante"
2510,"botanas,granola,papas,refresco,yogurt"
2511,"cerveza,jamon,papas,queso,refresco"
2512,"cafe,granola,leche,mantequilla,pan,yogurt"
2513,"cloro,detergente,suavizante"
2514,"cafe,cereal,pan"
2515,"botanas,cerveza,detergente,refresco,suavizante"
2516,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
2517,"cafe,leche,mantequilla,pan"
2518,"cloro,detergente"
2519,"cereal,mantequilla,refresco"
2520,"botanas,cafe,cereal,cerveza,frutas,leche,pan,papas"
2521,"botanas,cerveza,cloro,frutas,granola,papas,refresco,yogurt"
2522,"cafe,frutas,leche,mantequilla,pan,salsa,yogurt"
2523,"cereal,jamon,leche,mantequilla,pan,queso,salsa,tortillas"
2524,"cafe,mantequilla"
2525,"jamon,queso,salsa,tortillas"
2526,"cerveza,frutas,granola,refresco,yogurt"
2527,"botanas,cereal,cerveza,pan,papas,refresco"
2528,"botanas,detergente,papas,suavizante,yogurt"
2529,"mantequilla,pan"
2530,"botanas,cerveza,cloro,papas,suavizante"
2531,"cafe,cereal,frutas,granola,pan,yogurt"
2532,"cafe,cereal,detergente,leche,pan,suavizante"
2533,"cafe,cereal,jamon,leche,mantequilla,tortillas"
2534,"cereal,cloro,detergente,leche,mantequilla,pan"
2535,"detergente,frutas,granola,suavizante,yogurt"
2536,"cereal,cloro,detergente,leche,pan,suavizante"
2537,"botanas,cerveza,papas,refresco"
2538,"botanas,cerveza,jamon,papas,queso,refresco,salsa,tortillas"
2539,"cerveza,papas,refresco"
2540,"botanas,cerveza,jamon,papas,refresco,salsa"
2541,"cloro,detergente,frutas,granola,suavizante"
2542,"cloro,detergente"
2543,"cloro,detergente,suavizante"
2544,"cafe,cereal,detergente,mantequilla,salsa,tortillas"
2545,"botanas,cerveza,cloro,detergente,granola,papas,refresco,suavizante"
2546,"cafe,cereal,jamon,mantequilla,queso,tortillas"
2547,"botanas,cerveza"
2548,"cloro,detergente,suavizante"
2549,"cloro,queso,salsa,suavizante"
2550,"botanas,cafe,cereal,cerveza,mantequilla,pan"
2551,"botanas,cafe,cereal,cerveza,pan,papas"
2552,"queso,suavizante,tortillas"
2553,"frutas,queso,salsa,tortillas"
2554,"cloro,detergente"
2555,"jamon,leche,mantequilla"
2556,"botanas,cloro,detergente,papas,refresco,suavizante"
2557,"cafe,cereal,mantequilla,pan"
2558,"frutas,granola,jamon,queso,salsa,yogurt"
2559,"cloro,detergente,frutas,granola"
2560,"cloro,detergente,suavizante"
2561,"frutas,granola,jamon,queso,yogurt"
2562,"frutas,granola,yogurt"
2563,"cafe,mantequilla,queso,salsa"
2564,"queso,salsa,tortillas"
2565,"frutas,granola,yogurt"
2566,"cereal,leche,pan"
2567,"frutas,granola,yogurt"
2568,"botanas,cerveza,cloro,refresco,suavizante"
2569,"jamon,leche,mantequilla,pan,queso,salsa,tortillas"
2570,"cafe,cereal,cloro,detergente,leche,mantequilla,suavizante"
2571,"detergente,suavizante"
2572,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
2573,"cafe,cereal,jamon,leche,pan,queso,salsa,tortillas"
2574,"papas,refresco"
2575,"botanas,cloro,detergente,papas,suavizante"
2576,"queso,salsa,tortillas"
2577,"cerveza,jamon,papas,queso,salsa,tortillas"
2578,"detergente,frutas,suavizante"
2579,"botanas,cerveza,papas,refresco"
2580,"cafe,leche,mantequilla,pan,papas,refresco"
2581,"jamon,salsa"
2582,"botanas,cerveza,papas,refresco"
2583,"botanas,frutas,granola,refresco"
2584,"botanas,papas,refresco"
2585,"jamon,queso,salsa,tortillas"
2586,"jamon,tortillas"
2587,"salsa,tortillas"
2588,"cerveza,frutas,granola,refresco,salsa,yogurt"
2589,"cafe,jamon,leche,mantequilla,queso,salsa"
2590,"queso,salsa"
2591,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
2592,"botanas,cerveza,cloro,detergente,papas,refresco"
2593,"cafe,frutas,mantequilla,pan,yogurt"
2594,"botanas,cerveza,frutas,granola,papas,refresco,tortillas"
2595,"cafe,cereal,mantequilla"
2596,"frutas,granola,refresco"
2597,"cloro,detergente,papas,refresco,suavizante"
2598,"cloro,detergente,jamon,salsa"
2599,"cereal,frutas,leche,mantequilla,pan,yogurt"
2600,"frutas,granola,yogurt"
2601,"cafe,cereal,jamon,mantequilla,pan,queso,salsa,tortillas"
2602,"botanas,cerveza,detergente,refresco,suavizante"
2603,"cafe,mantequilla"
2604,"cloro,detergente,jamon,salsa,suavizante,tortillas"
2605,"frutas,granola,papas,yogurt"
2606,"frutas,jamon,queso,tortillas,yogurt"
2607,"cereal,cerveza,mantequilla,papas,refresco"
2608,"papas,refresco"
2609,"botanas,cafe,cerveza,mantequilla,pan"
2610,"botanas,cafe,cereal,cerveza,mantequilla,pan,papas,refresco"
2611,"botanas,cereal,cerveza,mantequilla,papas,refresco"
2612,"cafe,cereal,jamon,leche,pan,salsa,tortillas"
2613,"cloro,frutas,suavizante,yogurt"
2614,"granola,jamon,queso,salsa,tortillas,yogurt"
2615,"cloro,leche,mantequilla,suavizante"
2616,"botanas,refresco"
2617,"frutas,granola,leche,yogurt"
2618,"cafe,pan"
2619,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
2620,"papas,refresco"
2621,"cloro,frutas,granola,queso,suavizante"
2622,"frutas,granola,yogurt"
2623,"botanas,cerveza,frutas,papas,refresco,yogurt"
2624,"cereal,leche,pan"
2625,"granola,yogurt"
2626,"cereal,jamon,leche,mantequilla,queso,tortillas"
2627,"cafe,cereal,cloro,detergente,pan"
2628,"cloro,detergente,frutas,granola,refresco,suavizante,yogurt"
2629,"frutas,jamon,queso,tortillas,yogurt"
2630,"granola,yogurt"
2631,"frutas,jamon,queso,salsa,tortillas,yogurt"
2632,"botanas,granola,papas"
2633,"botanas,cereal,cerveza,pan,papas,refresco,yogurt"
2634,"botanas,cafe,cerveza,pan,refresco"
2635,"jamon,queso,salsa,tortillas"
2636,"jamon,queso,salsa,tortillas"
2637,"botanas,cereal,leche,mantequilla,pan,papas,refresco"
2638,"botanas,papas,refresco,salsa"
2639,"cafe,cereal,cerveza,mantequilla,papas"
2640,"cafe,granola,pan,yogurt"
2641,"frutas,granola,mantequilla,pan,yogurt"
2642,"detergente,leche,mantequilla,suavizante"
2643,"cafe,cereal,frutas,granola,mantequilla,pan,yogurt"
2644,"botanas,cerveza,papas,refresco"
2645,"frutas,granola,salsa,tortillas,yogurt"
2646,"cereal,cloro,detergente,leche,mantequilla,suavizante"
2647,"cafe,cereal,leche"
2648,"cloro,suavizante"
2649,"botanas,cloro,detergente,papas,refresco"
2650,"cerveza,refresco"
2651,"cafe,cereal,frutas,granola,leche,mantequilla,yogurt"
2652,"frutas,granola,jamon,queso,tortillas,yogurt"
2653,"cereal,cerveza,frutas,granola,leche,pan,yogurt"
2654,"cafe,cereal,cloro,detergente,mantequilla,suavizante"
2655,"botanas,cerveza,cloro,detergente,papas,refresco,suavizante"
2656,"botanas,papas"
2657,"cafe,jamon,leche,mantequilla,pan,papas,salsa,tortillas"
2658,"cloro,detergente,queso,salsa,suavizante"
2659,"papas,refresco"
2660,"frutas,granola"
2661,"botanas,cloro,detergente,papas,suavizante"
2662,"botanas,cerveza,frutas,granola,papas,yogurt"
2663,"cafe,jamon,leche,mantequilla,papas,queso,salsa"
2664,"queso,salsa,yogurt"
2665,"frutas,granola,jamon,queso,tortillas,yogurt"
2666,"cafe,cereal,frutas,leche,pan,yogurt"
2667,"frutas,granola,yogurt"
2668,"cloro,detergente"
2669,"papas,refresco"
2670,"frutas,granola,yogurt"
2671,"frutas,granola,yogurt"
2672,"leche,mantequilla,pan"
2673,"cloro,detergente,jamon,queso,suavizante,tortillas"
2674,"cereal,cerveza,leche,pan,papas,refresco"
2675,"cloro,detergente,refresco,salsa,tortillas"
2676,"cafe,cereal,leche,mantequilla,refresco"
2677,"jamon,queso,salsa,tortillas"
2678,"frutas,granola,yogurt"
2679,"botanas,cerveza"
2680,"detergente,granola,suavizante,yogurt"
2681,"frutas,yogurt"
2682,"leche,mantequilla,pan"
2683,"cafe,cereal"
2684,"cloro,detergente"
2685,"cereal,detergente,leche,pan,suavizante"
2686,"cafe,cereal,mantequilla,pan"
2687,"cloro,detergente,frutas,granola"
2688,"botanas,leche,mantequilla,papas,refresco"
2689,"granola,yogurt"
2690,"cafe,cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
2691,"botanas,cerveza,jamon,queso,refresco,tortillas"
2692,"jamon,leche,mantequilla,pan,salsa,tortillas"
2693,"cerveza,frutas,granola,refresco,yogurt"
2694,"cerveza,cloro,detergente,papas,refresco,suavizante"
2695,"granola,yogurt"
2696,"botanas,cloro,detergente,papas,refresco,salsa,suavizante"
2697,"botanas,cerveza,papas,refresco"
2698,"frutas,granola,yogurt"
2699,"botanas,cafe,cereal,cerveza,mantequilla,papas"
2700,"queso,tortillas"
2701,"cereal,leche,mantequilla"
2702,"botanas,cerveza"
2703,"cafe,cereal,jamon,leche,pan,queso,salsa,tortillas"
2704,"botanas,cerveza,cloro,detergente,papas"
2705,"botanas,papas,queso,refresco,salsa,tortillas"
2706,"detergente,suavizante"
2707,"botanas,cafe,cereal,cerveza,mantequilla,papas,refresco"
2708,"granola,jamon,queso,salsa,yogurt"
2709,"cloro,detergente"
2710,"botanas,cerveza,papas"
2711,"cloro,detergente,granola,suavizante"
2712,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
2713,"cafe,cereal,cloro,detergente"
2714,"cafe,mantequilla,pan"
2715,"leche,mantequilla"
2716,"botanas,cerveza,papas,refresco"
2717,"cafe,cereal,frutas,leche,pan"
2718,"cloro,detergente,frutas,queso,suavizante,yogurt"
2719,"jamon,queso,salsa,tortillas"
2720,"cafe,detergente,mantequilla,pan,suavizante"
2721,"cafe,leche,mantequilla,pan"
2722,"botanas,cerveza,papas,refresco,tortillas"
2723,"cloro,frutas,suavizante,yogurt"
2724,"cloro,detergente,queso,salsa,tortillas"
2725,"cloro,detergente,leche,pan,suavizante"
2726,"cafe,cereal,leche,pan"
2727,"detergente,jamon,mantequilla,salsa,suavizante,tortillas"
2728,"jamon,queso,salsa,tortillas"
2729,"cafe,cereal,jamon,mantequilla,queso,salsa,tortillas"
2730,"mantequilla,pan"
2731,"cloro,detergente,jamon,queso,salsa,suavizante"
2732,"jamon,queso,salsa,tortillas"
2733,"frutas,jamon,tortillas,yogurt"
2734,"frutas,granola,yogurt"
2735,"detergente,jamon,queso,salsa,suavizante,tortillas"
2736,"cereal,jamon,leche,mantequilla,pan,queso,salsa,suavizante,tortillas"
2737,"cereal,cloro,leche,pan"
2738,"botanas,cerveza,papas,refresco"
2739,"cloro,jamon,suavizante"
2740,"cereal,leche,mantequilla,pan"
2741,"mantequilla,pan"
2742,"cerveza,granola,pan,papas,refresco,yogurt"
2743,"cereal,cloro,detergente,pan,suavizante"
2744,"granola,yogurt"
2745,"cerveza,granola,refresco,yogurt"
2746,"frutas,granola,jamon,queso,salsa,tortillas"
2747,"cafe,jamon,leche,queso,salsa,tortillas"
2748,"jamon,queso,salsa,tortillas"
2749,"cloro,detergente,granola,yogurt"
2750,"cafe,cloro,detergente,pan,suavizante"
2751,"frutas,granola,jamon,mantequilla,queso,tortillas,yogurt"
2752,"jamon,queso,salsa"
2753,"frutas,yogurt"
2754,"cloro,detergente,suavizante"
2755,"cloro,detergente,suavizante"
2756,"botanas,frutas,granola,refresco"
2757,"botanas,cerveza,cloro,papas"
2758,"cafe,granola,leche,mantequilla,yogurt"
2759,"cloro,detergente,leche,mantequilla,refresco,suavizante"
2760,"mantequilla,papas,refresco"
2761,"botanas,cerveza,frutas,papas,refresco,yogurt"
2762,"cloro,detergente,suavizante"
2763,"jamon,queso,tortillas"
2764,"granola,yogurt"
2765,"cafe,cereal,leche"
2766,"queso,salsa"
2767,"botanas,cafe,cereal,cerveza,leche,papas,refresco"
2768,"cereal,detergente,leche,suavizante"
2769,"cloro,detergente,queso,tortillas,yogurt"
2770,"cafe,jamon,mantequilla,pan,queso,salsa"
2771,"cloro,detergente,granola,yogurt"
2772,"botanas,cerveza,cloro,detergente,papas,refresco,suavizante"
2773,"granola,queso,salsa,yogurt"
2774,"botanas,cafe,cereal,detergente,leche,papas"
2775,"cereal,pan,queso,tortillas"
2776,"cereal,cerveza,leche,queso,salsa,tortillas"
2777,"cloro,detergente,salsa,suavizante,tortillas"
2778,"botanas,cerveza"
2779,"cafe,mantequilla"
2780,"botanas,cerveza,jamon,queso,refresco,salsa"
2781,"jamon,queso,tortillas"
2782,"papas,refresco"
2783,"botanas,cerveza,papas,refresco,salsa,tortillas"
2784,"frutas,granola,jamon,queso,salsa,tortillas"
2785,"jamon,salsa,tortillas"
2786,"jamon,queso,salsa"
2787,"botanas,cerveza,frutas,granola,refresco,yogurt"
2788,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
2789,"cereal,granola,leche,mantequilla,pan,yogurt"
2790,"frutas,granola,jamon,salsa,tortillas,yogurt"
2791,"cloro,suavizante"
2792,"cloro,detergente,papas,queso,refresco,suavizante"
2793,"botanas,cerveza,leche,mantequilla,refresco"
2794,"cloro,detergente,granola,queso,suavizante,tortillas"
2795,"cafe,cloro,leche,pan"
2796,"cloro,detergente,suavizante"
2797,"cafe,cereal,jamon,leche,queso,salsa,tortillas"
2798,"cerveza,refresco"
2799,"cloro,frutas,granola,suavizante"
2800,"cloro,detergente,jamon,queso,salsa,tortillas"
2801,"cloro,detergente,frutas,granola,suavizante,yogurt"
2802,"botanas,frutas,granola,yogurt"
2803,"cafe,mantequilla,pan"
2804,"cloro,detergente"
2805,"cereal,mantequilla,pan,papas"
2806,"cloro,detergente,frutas,granola,yogurt"
2807,"jamon,salsa,tortillas"
2808,"cereal,leche,mantequilla,pan"
2809,"cereal,mantequilla,pan,queso,salsa"
2810,"jamon,pan,queso,salsa,tortillas"
2811,"cloro,detergente,queso,suavizante,tortillas"
2812,"botanas,cerveza"
2813,"frutas,yogurt"
2814,"cereal,frutas,granola,leche,mantequilla,pan,yogurt"
2815,"detergente,suavizante"
2816,"cafe,cereal,mantequilla"
2817,"cloro,detergente,jamon,queso,salsa,tortillas"
2818,"botanas,cloro,detergente,papas,refresco,suavizante"
2819,"botanas,cereal,cerveza,leche,mantequilla,refresco"
2820,"botanas,cereal,cerveza,leche,papas,refresco"
2821,"cafe,cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
2822,"cloro,jamon,queso"
2823,"cerveza,cloro,papas,refresco,suavizante"
2824,"cafe,jamon,leche,mantequilla,queso,salsa,tortillas"
2825,"detergente,jamon,queso,suavizante,tortillas"
2826,"cafe,leche,mantequilla,pan"
2827,"cerveza,frutas,granola,jamon,refresco,yogurt"
2828,"detergente,suavizante"
2829,"botanas,cerveza,jamon,papas,queso,salsa"
2830,"cafe,leche,pan"
2831,"jamon,salsa,tortillas"
2832,"detergente,jamon,salsa,suavizante,tortillas"
2833,"cafe,cereal,leche"
2834,"botanas,cerveza,jamon,papas,queso,refresco,salsa,tortillas"
2835,"queso,salsa,tortillas"
2836,"botanas,cerveza,frutas,granola,yogurt"
2837,"cafe,cereal,leche,pan"
2838,"cereal,frutas,granola,pan,yogurt"
2839,"jamon,queso,salsa,tortillas"
2840,"cafe,cerveza,jamon,queso,refresco,tortillas"
2841,"cafe,cereal,mantequilla,pan"
2842,"cloro,detergente,leche,mantequilla,pan"
2843,"cloro,detergente,jamon"
2844,"queso,salsa,tortillas"
2845,"botanas,cafe,cerveza,leche,mantequilla,pan,papas,refresco"
2846,"jamon,leche,mantequilla,queso,tortillas"
2847,"cafe,cereal,leche,pan"
2848,"botanas,cafe,cereal,cerveza,leche,mantequilla,papas,refresco"
2849,"cafe,cereal,cloro,leche,suavizante"
2850,"detergente,suavizante"
2851,"cafe,cereal,cloro,detergente,leche,mantequilla,queso"
2852,"jamon,leche,mantequilla,pan,queso,salsa,tortillas"
2853,"jamon,mantequilla,queso,salsa"
2854,"cloro,detergente,jamon,salsa,suavizante"
2855,"cereal,cloro,detergente,suavizante"
2856,"cafe,jamon,mantequilla,queso,tortillas"
2857,"cloro,detergente,suavizante"
2858,"cafe,cereal,cloro,pan,suavizante"
2859,"cloro,suavizante"
2860,"cloro,detergente,suavizante"
2861,"botanas,cerveza,cloro,papas,refresco"
2862,"cafe,cereal,cloro,detergente,mantequilla,pan,suavizante"
2863,"cerveza,cloro,detergente,papas,suavizante"
2864,"queso,salsa"
2865,"cafe,cereal,cerveza,leche,refresco"
2866,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
